file,label
data\features\mel_spectrograms\real\human_0714_1.npy,1
data\features\mel_spectrograms\real\17621_1.npy,1
data\features\mel_spectrograms\fake\ai_100_0.npy,0
data\features\mel_spectrograms\fake\ai_00373_1.npy,0
data\features\mel_spectrograms\real\human_0096_0.npy,1
data\features\mel_spectrograms\fake\ai_474_2.npy,0
data\features\mel_spectrograms\fake\ai_658_1.npy,0
data\features\mel_spectrograms\fake\ai_439_3.npy,0
data\features\mel_spectrograms\fake\ai_00741_1.npy,0
data\features\mel_spectrograms\real\18849_1.npy,1
data\features\mel_spectrograms\real\20607_1.npy,1
data\features\mel_spectrograms\real\24357_1.npy,1
data\features\mel_spectrograms\fake\ai_338_0.npy,0
data\features\mel_spectrograms\fake\ai_00228_1.npy,0
data\features\mel_spectrograms\fake\ai_00008_0.npy,0
data\features\mel_spectrograms\real\17746_0.npy,1
data\features\mel_spectrograms\fake\ai_00067_1.npy,0
data\features\mel_spectrograms\fake\ai_593_2.npy,0
data\features\mel_spectrograms\real\human_0330_1.npy,1
data\features\mel_spectrograms\fake\ai_00796_1.npy,0
data\features\mel_spectrograms\fake\ai_117_1.npy,0
data\features\mel_spectrograms\real\human_0062_2.npy,1
data\features\mel_spectrograms\fake\ai_00794_1.npy,0
data\features\mel_spectrograms\fake\ai_903_0.npy,0
data\features\mel_spectrograms\fake\ai_00992_1.npy,0
data\features\mel_spectrograms\fake\ai_01009_2.npy,0
data\features\mel_spectrograms\real\939_1.npy,1
data\features\mel_spectrograms\real\human_0971_0.npy,1
data\features\mel_spectrograms\fake\ai_00786_0.npy,0
data\features\mel_spectrograms\fake\ai_636_0.npy,0
data\features\mel_spectrograms\real\17484_0.npy,1
data\features\mel_spectrograms\fake\ai_00455_0.npy,0
data\features\mel_spectrograms\real\374_1.npy,1
data\features\mel_spectrograms\real\8229_0.npy,1
data\features\mel_spectrograms\real\human_0097_1.npy,1
data\features\mel_spectrograms\fake\ai_445_3.npy,0
data\features\mel_spectrograms\real\20918_1.npy,1
data\features\mel_spectrograms\real\human_0085_1.npy,1
data\features\mel_spectrograms\real\12516_0.npy,1
data\features\mel_spectrograms\real\human_0788_1.npy,1
data\features\mel_spectrograms\real\23694_1.npy,1
data\features\mel_spectrograms\fake\ai_725_1.npy,0
data\features\mel_spectrograms\fake\ai_01017_1.npy,0
data\features\mel_spectrograms\real\6174_1.npy,1
data\features\mel_spectrograms\real\18635_1.npy,1
data\features\mel_spectrograms\real\human_0696_1.npy,1
data\features\mel_spectrograms\fake\ai_00239_0.npy,0
data\features\mel_spectrograms\fake\ai_81_4.npy,0
data\features\mel_spectrograms\fake\ai_645_2.npy,0
data\features\mel_spectrograms\fake\ai_842_1.npy,0
data\features\mel_spectrograms\fake\ai_00585_0.npy,0
data\features\mel_spectrograms\fake\ai_01008_0.npy,0
data\features\mel_spectrograms\fake\ai_258_0.npy,0
data\features\mel_spectrograms\real\human_0640_1.npy,1
data\features\mel_spectrograms\fake\ai_877_2.npy,0
data\features\mel_spectrograms\real\human_0087_0.npy,1
data\features\mel_spectrograms\fake\ai_492_2.npy,0
data\features\mel_spectrograms\real\human_0075_1.npy,1
data\features\mel_spectrograms\fake\ai_01060_0.npy,0
data\features\mel_spectrograms\real\13141_0.npy,1
data\features\mel_spectrograms\real\12182_1.npy,1
data\features\mel_spectrograms\real\7598_0.npy,1
data\features\mel_spectrograms\real\human_0685_1.npy,1
data\features\mel_spectrograms\real\human_0416_1.npy,1
data\features\mel_spectrograms\real\12204_0.npy,1
data\features\mel_spectrograms\real\15737_1.npy,1
data\features\mel_spectrograms\fake\ai_00895_2.npy,0
data\features\mel_spectrograms\real\human_0653_0.npy,1
data\features\mel_spectrograms\real\human_0250_1.npy,1
data\features\mel_spectrograms\real\18638_1.npy,1
data\features\mel_spectrograms\real\11368_0.npy,1
data\features\mel_spectrograms\real\11683_1.npy,1
data\features\mel_spectrograms\fake\ai_858_1.npy,0
data\features\mel_spectrograms\fake\ai_579_2.npy,0
data\features\mel_spectrograms\fake\ai_00962_0.npy,0
data\features\mel_spectrograms\real\human_0112_0.npy,1
data\features\mel_spectrograms\real\6396_1.npy,1
data\features\mel_spectrograms\fake\ai_431_3.npy,0
data\features\mel_spectrograms\real\2223_0.npy,1
data\features\mel_spectrograms\fake\ai_560_2.npy,0
data\features\mel_spectrograms\real\16246_0.npy,1
data\features\mel_spectrograms\fake\ai_00963_0.npy,0
data\features\mel_spectrograms\fake\ai_830_0.npy,0
data\features\mel_spectrograms\fake\ai_00070_1.npy,0
data\features\mel_spectrograms\fake\ai_780_0.npy,0
data\features\mel_spectrograms\real\human_0526_0.npy,1
data\features\mel_spectrograms\fake\ai_00861_0.npy,0
data\features\mel_spectrograms\fake\ai_00302_0.npy,0
data\features\mel_spectrograms\fake\ai_00451_1.npy,0
data\features\mel_spectrograms\fake\ai_809_2.npy,0
data\features\mel_spectrograms\fake\ai_00574_0.npy,0
data\features\mel_spectrograms\fake\ai_269_3.npy,0
data\features\mel_spectrograms\real\human_0246_1.npy,1
data\features\mel_spectrograms\fake\ai_01015_0.npy,0
data\features\mel_spectrograms\real\42_0.npy,1
data\features\mel_spectrograms\fake\ai_713_2.npy,0
data\features\mel_spectrograms\fake\ai_323_3.npy,0
data\features\mel_spectrograms\fake\ai_00956_1.npy,0
data\features\mel_spectrograms\fake\ai_13_2.npy,0
data\features\mel_spectrograms\fake\ai_00793_0.npy,0
data\features\mel_spectrograms\fake\ai_118_3.npy,0
data\features\mel_spectrograms\fake\ai_724_1.npy,0
data\features\mel_spectrograms\fake\ai_896_0.npy,0
data\features\mel_spectrograms\fake\ai_00101_0.npy,0
data\features\mel_spectrograms\fake\ai_00386_0.npy,0
data\features\mel_spectrograms\fake\ai_991_2.npy,0
data\features\mel_spectrograms\real\21266_1.npy,1
data\features\mel_spectrograms\real\human_0737_2.npy,1
data\features\mel_spectrograms\fake\ai_724_3.npy,0
data\features\mel_spectrograms\real\13107_1.npy,1
data\features\mel_spectrograms\real\18947_1.npy,1
data\features\mel_spectrograms\fake\ai_576_1.npy,0
data\features\mel_spectrograms\fake\ai_00812_0.npy,0
data\features\mel_spectrograms\fake\ai_333_2.npy,0
data\features\mel_spectrograms\fake\ai_00107_0.npy,0
data\features\mel_spectrograms\fake\ai_00400_2.npy,0
data\features\mel_spectrograms\real\7445_1.npy,1
data\features\mel_spectrograms\fake\ai_708_1.npy,0
data\features\mel_spectrograms\real\15345_0.npy,1
data\features\mel_spectrograms\real\human_0457_0.npy,1
data\features\mel_spectrograms\fake\ai_00353_0.npy,0
data\features\mel_spectrograms\fake\ai_441_0.npy,0
data\features\mel_spectrograms\real\3634_1.npy,1
data\features\mel_spectrograms\fake\ai_835_3.npy,0
data\features\mel_spectrograms\real\human_0831_0.npy,1
data\features\mel_spectrograms\real\6206_1.npy,1
data\features\mel_spectrograms\fake\ai_691_0.npy,0
data\features\mel_spectrograms\real\18068_0.npy,1
data\features\mel_spectrograms\fake\ai_884_1.npy,0
data\features\mel_spectrograms\fake\ai_35_2.npy,0
data\features\mel_spectrograms\real\6290_0.npy,1
data\features\mel_spectrograms\fake\ai_904_1.npy,0
data\features\mel_spectrograms\real\human_0352_0.npy,1
data\features\mel_spectrograms\real\25365_0.npy,1
data\features\mel_spectrograms\real\14063_1.npy,1
data\features\mel_spectrograms\fake\ai_00035_1.npy,0
data\features\mel_spectrograms\fake\ai_00464_1.npy,0
data\features\mel_spectrograms\fake\ai_706_2.npy,0
data\features\mel_spectrograms\fake\ai_00347_2.npy,0
data\features\mel_spectrograms\fake\ai_380_3.npy,0
data\features\mel_spectrograms\real\human_0018_1.npy,1
data\features\mel_spectrograms\fake\ai_41_3.npy,0
data\features\mel_spectrograms\fake\ai_144_2.npy,0
data\features\mel_spectrograms\fake\ai_290_3.npy,0
data\features\mel_spectrograms\real\human_0703_0.npy,1
data\features\mel_spectrograms\fake\ai_67_0.npy,0
data\features\mel_spectrograms\fake\ai_00960_1.npy,0
data\features\mel_spectrograms\real\8731_1.npy,1
data\features\mel_spectrograms\fake\ai_23_2.npy,0
data\features\mel_spectrograms\fake\ai_00698_0.npy,0
data\features\mel_spectrograms\real\human_0105_1.npy,1
data\features\mel_spectrograms\real\human_0650_1.npy,1
data\features\mel_spectrograms\real\human_0001_0.npy,1
data\features\mel_spectrograms\fake\ai_193_0.npy,0
data\features\mel_spectrograms\fake\ai_00254_0.npy,0
data\features\mel_spectrograms\fake\ai_00638_1.npy,0
data\features\mel_spectrograms\real\human_0761_1.npy,1
data\features\mel_spectrograms\fake\ai_107_4.npy,0
data\features\mel_spectrograms\fake\ai_00672_0.npy,0
data\features\mel_spectrograms\real\human_0098_0.npy,1
data\features\mel_spectrograms\real\human_0982_0.npy,1
data\features\mel_spectrograms\fake\ai_242_3.npy,0
data\features\mel_spectrograms\fake\ai_9_0.npy,0
data\features\mel_spectrograms\real\6984_0.npy,1
data\features\mel_spectrograms\real\human_0914_0.npy,1
data\features\mel_spectrograms\real\26525_0.npy,1
data\features\mel_spectrograms\real\human_0472_0.npy,1
data\features\mel_spectrograms\real\2058_1.npy,1
data\features\mel_spectrograms\fake\ai_450_1.npy,0
data\features\mel_spectrograms\fake\ai_179_1.npy,0
data\features\mel_spectrograms\real\10436_1.npy,1
data\features\mel_spectrograms\fake\ai_821_1.npy,0
data\features\mel_spectrograms\real\12916_1.npy,1
data\features\mel_spectrograms\real\5856_0.npy,1
data\features\mel_spectrograms\real\24806_0.npy,1
data\features\mel_spectrograms\fake\ai_442_0.npy,0
data\features\mel_spectrograms\real\16432_1.npy,1
data\features\mel_spectrograms\real\20251_1.npy,1
data\features\mel_spectrograms\real\human_0468_1.npy,1
data\features\mel_spectrograms\real\human_0468_2.npy,1
data\features\mel_spectrograms\real\human_0969_1.npy,1
data\features\mel_spectrograms\fake\ai_831_3.npy,0
data\features\mel_spectrograms\real\human_0167_0.npy,1
data\features\mel_spectrograms\fake\ai_192_0.npy,0
data\features\mel_spectrograms\fake\ai_630_0.npy,0
data\features\mel_spectrograms\fake\ai_727_0.npy,0
data\features\mel_spectrograms\fake\ai_00841_0.npy,0
data\features\mel_spectrograms\real\human_0108_0.npy,1
data\features\mel_spectrograms\real\human_0887_0.npy,1
data\features\mel_spectrograms\real\5302_1.npy,1
data\features\mel_spectrograms\fake\ai_642_2.npy,0
data\features\mel_spectrograms\real\human_0199_0.npy,1
data\features\mel_spectrograms\fake\ai_337_2.npy,0
data\features\mel_spectrograms\fake\ai_184_1.npy,0
data\features\mel_spectrograms\real\14944_1.npy,1
data\features\mel_spectrograms\fake\ai_524_3.npy,0
data\features\mel_spectrograms\real\4273_1.npy,1
data\features\mel_spectrograms\fake\ai_203_1.npy,0
data\features\mel_spectrograms\real\21766_1.npy,1
data\features\mel_spectrograms\fake\ai_536_3.npy,0
data\features\mel_spectrograms\real\human_0562_1.npy,1
data\features\mel_spectrograms\fake\ai_262_2.npy,0
data\features\mel_spectrograms\real\human_0508_0.npy,1
data\features\mel_spectrograms\real\human_0789_2.npy,1
data\features\mel_spectrograms\fake\ai_00908_0.npy,0
data\features\mel_spectrograms\real\human_0402_2.npy,1
data\features\mel_spectrograms\real\3947_0.npy,1
data\features\mel_spectrograms\fake\ai_00921_0.npy,0
data\features\mel_spectrograms\fake\ai_00243_1.npy,0
data\features\mel_spectrograms\fake\ai_899_1.npy,0
data\features\mel_spectrograms\fake\ai_00834_2.npy,0
data\features\mel_spectrograms\fake\ai_670_0.npy,0
data\features\mel_spectrograms\fake\ai_00746_1.npy,0
data\features\mel_spectrograms\fake\ai_00280_1.npy,0
data\features\mel_spectrograms\real\15915_1.npy,1
data\features\mel_spectrograms\real\2245_0.npy,1
data\features\mel_spectrograms\fake\ai_202_2.npy,0
data\features\mel_spectrograms\fake\ai_92_1.npy,0
data\features\mel_spectrograms\fake\ai_850_3.npy,0
data\features\mel_spectrograms\fake\ai_169_2.npy,0
data\features\mel_spectrograms\real\7303_1.npy,1
data\features\mel_spectrograms\real\human_0596_0.npy,1
data\features\mel_spectrograms\real\human_0153_0.npy,1
data\features\mel_spectrograms\fake\ai_00925_2.npy,0
data\features\mel_spectrograms\fake\ai_00189_2.npy,0
data\features\mel_spectrograms\fake\ai_217_0.npy,0
data\features\mel_spectrograms\fake\ai_786_2.npy,0
data\features\mel_spectrograms\fake\ai_451_1.npy,0
data\features\mel_spectrograms\fake\ai_647_0.npy,0
data\features\mel_spectrograms\fake\ai_00214_0.npy,0
data\features\mel_spectrograms\fake\ai_783_1.npy,0
data\features\mel_spectrograms\fake\ai_00864_0.npy,0
data\features\mel_spectrograms\fake\ai_417_0.npy,0
data\features\mel_spectrograms\real\human_0368_1.npy,1
data\features\mel_spectrograms\fake\ai_00370_1.npy,0
data\features\mel_spectrograms\fake\ai_975_0.npy,0
data\features\mel_spectrograms\fake\ai_00308_0.npy,0
data\features\mel_spectrograms\real\3960_0.npy,1
data\features\mel_spectrograms\real\6721_0.npy,1
data\features\mel_spectrograms\fake\ai_749_1.npy,0
data\features\mel_spectrograms\fake\ai_307_1.npy,0
data\features\mel_spectrograms\fake\ai_00750_0.npy,0
data\features\mel_spectrograms\real\human_0723_0.npy,1
data\features\mel_spectrograms\real\human_0772_1.npy,1
data\features\mel_spectrograms\fake\ai_31_2.npy,0
data\features\mel_spectrograms\fake\ai_571_0.npy,0
data\features\mel_spectrograms\fake\ai_00666_0.npy,0
data\features\mel_spectrograms\real\human_0804_0.npy,1
data\features\mel_spectrograms\fake\ai_00714_0.npy,0
data\features\mel_spectrograms\real\human_0186_0.npy,1
data\features\mel_spectrograms\fake\ai_404_2.npy,0
data\features\mel_spectrograms\fake\ai_01029_1.npy,0
data\features\mel_spectrograms\fake\ai_976_2.npy,0
data\features\mel_spectrograms\fake\ai_562_0.npy,0
data\features\mel_spectrograms\real\9040_0.npy,1
data\features\mel_spectrograms\fake\ai_00104_1.npy,0
data\features\mel_spectrograms\fake\ai_416_0.npy,0
data\features\mel_spectrograms\fake\ai_513_0.npy,0
data\features\mel_spectrograms\real\human_0764_1.npy,1
data\features\mel_spectrograms\fake\ai_846_0.npy,0
data\features\mel_spectrograms\real\human_0454_2.npy,1
data\features\mel_spectrograms\fake\ai_134_1.npy,0
data\features\mel_spectrograms\fake\ai_753_0.npy,0
data\features\mel_spectrograms\real\human_0626_1.npy,1
data\features\mel_spectrograms\real\22757_0.npy,1
data\features\mel_spectrograms\real\23585_0.npy,1
data\features\mel_spectrograms\fake\ai_324_3.npy,0
data\features\mel_spectrograms\fake\ai_356_3.npy,0
data\features\mel_spectrograms\fake\ai_521_0.npy,0
data\features\mel_spectrograms\fake\ai_00445_0.npy,0
data\features\mel_spectrograms\real\human_0026_1.npy,1
data\features\mel_spectrograms\fake\ai_808_1.npy,0
data\features\mel_spectrograms\fake\ai_00343_2.npy,0
data\features\mel_spectrograms\real\16936_1.npy,1
data\features\mel_spectrograms\fake\ai_00031_0.npy,0
data\features\mel_spectrograms\real\human_0047_1.npy,1
data\features\mel_spectrograms\fake\ai_00747_2.npy,0
data\features\mel_spectrograms\fake\ai_79_0.npy,0
data\features\mel_spectrograms\fake\ai_671_0.npy,0
data\features\mel_spectrograms\real\4598_1.npy,1
data\features\mel_spectrograms\real\4712_0.npy,1
data\features\mel_spectrograms\fake\ai_718_2.npy,0
data\features\mel_spectrograms\fake\ai_00060_1.npy,0
data\features\mel_spectrograms\fake\ai_394_3.npy,0
data\features\mel_spectrograms\real\human_0653_1.npy,1
data\features\mel_spectrograms\real\17853_1.npy,1
data\features\mel_spectrograms\real\human_0439_0.npy,1
data\features\mel_spectrograms\fake\ai_705_0.npy,0
data\features\mel_spectrograms\real\human_0979_0.npy,1
data\features\mel_spectrograms\fake\ai_879_2.npy,0
data\features\mel_spectrograms\fake\ai_00809_1.npy,0
data\features\mel_spectrograms\real\human_0145_1.npy,1
data\features\mel_spectrograms\fake\ai_719_2.npy,0
data\features\mel_spectrograms\fake\ai_00999_1.npy,0
data\features\mel_spectrograms\fake\ai_952_0.npy,0
data\features\mel_spectrograms\fake\ai_00811_0.npy,0
data\features\mel_spectrograms\real\human_0346_0.npy,1
data\features\mel_spectrograms\fake\ai_01035_0.npy,0
data\features\mel_spectrograms\fake\ai_532_0.npy,0
data\features\mel_spectrograms\fake\ai_736_0.npy,0
data\features\mel_spectrograms\fake\ai_651_1.npy,0
data\features\mel_spectrograms\real\human_0016_1.npy,1
data\features\mel_spectrograms\fake\ai_619_1.npy,0
data\features\mel_spectrograms\fake\ai_728_1.npy,0
data\features\mel_spectrograms\fake\ai_00421_1.npy,0
data\features\mel_spectrograms\real\human_0160_0.npy,1
data\features\mel_spectrograms\fake\ai_00435_1.npy,0
data\features\mel_spectrograms\real\6160_0.npy,1
data\features\mel_spectrograms\real\human_0396_0.npy,1
data\features\mel_spectrograms\fake\ai_838_0.npy,0
data\features\mel_spectrograms\real\human_0781_0.npy,1
data\features\mel_spectrograms\fake\ai_00200_1.npy,0
data\features\mel_spectrograms\fake\ai_00411_1.npy,0
data\features\mel_spectrograms\real\13163_0.npy,1
data\features\mel_spectrograms\fake\ai_727_3.npy,0
data\features\mel_spectrograms\real\human_0506_1.npy,1
data\features\mel_spectrograms\fake\ai_380_2.npy,0
data\features\mel_spectrograms\fake\ai_00826_2.npy,0
data\features\mel_spectrograms\fake\ai_237_3.npy,0
data\features\mel_spectrograms\fake\ai_00966_1.npy,0
data\features\mel_spectrograms\fake\ai_717_0.npy,0
data\features\mel_spectrograms\fake\ai_00354_1.npy,0
data\features\mel_spectrograms\fake\ai_42_0.npy,0
data\features\mel_spectrograms\real\human_0578_1.npy,1
data\features\mel_spectrograms\fake\ai_314_1.npy,0
data\features\mel_spectrograms\fake\ai_342_2.npy,0
data\features\mel_spectrograms\real\4430_0.npy,1
data\features\mel_spectrograms\fake\ai_00393_1.npy,0
data\features\mel_spectrograms\real\5961_1.npy,1
data\features\mel_spectrograms\real\human_0964_0.npy,1
data\features\mel_spectrograms\real\16564_1.npy,1
data\features\mel_spectrograms\real\human_0053_0.npy,1
data\features\mel_spectrograms\fake\ai_00635_1.npy,0
data\features\mel_spectrograms\real\human_0734_0.npy,1
data\features\mel_spectrograms\real\human_0010_2.npy,1
data\features\mel_spectrograms\fake\ai_742_0.npy,0
data\features\mel_spectrograms\real\25919_1.npy,1
data\features\mel_spectrograms\fake\ai_387_3.npy,0
data\features\mel_spectrograms\fake\ai_00624_0.npy,0
data\features\mel_spectrograms\fake\ai_443_1.npy,0
data\features\mel_spectrograms\fake\ai_25_0.npy,0
data\features\mel_spectrograms\fake\ai_851_1.npy,0
data\features\mel_spectrograms\fake\ai_00476_0.npy,0
data\features\mel_spectrograms\real\human_0342_1.npy,1
data\features\mel_spectrograms\fake\ai_122_1.npy,0
data\features\mel_spectrograms\real\15981_0.npy,1
data\features\mel_spectrograms\fake\ai_00011_0.npy,0
data\features\mel_spectrograms\real\14177_1.npy,1
data\features\mel_spectrograms\fake\ai_106_1.npy,0
data\features\mel_spectrograms\fake\ai_522_1.npy,0
data\features\mel_spectrograms\fake\ai_613_2.npy,0
data\features\mel_spectrograms\fake\ai_930_1.npy,0
data\features\mel_spectrograms\real\human_0273_1.npy,1
data\features\mel_spectrograms\fake\ai_183_0.npy,0
data\features\mel_spectrograms\real\1213_1.npy,1
data\features\mel_spectrograms\real\human_0354_0.npy,1
data\features\mel_spectrograms\real\8051_1.npy,1
data\features\mel_spectrograms\real\human_0322_1.npy,1
data\features\mel_spectrograms\fake\ai_802_0.npy,0
data\features\mel_spectrograms\real\human_0251_0.npy,1
data\features\mel_spectrograms\fake\ai_631_0.npy,0
data\features\mel_spectrograms\real\3904_0.npy,1
data\features\mel_spectrograms\fake\ai_811_2.npy,0
data\features\mel_spectrograms\fake\ai_308_2.npy,0
data\features\mel_spectrograms\fake\ai_00007_2.npy,0
data\features\mel_spectrograms\real\human_0010_0.npy,1
data\features\mel_spectrograms\fake\ai_444_3.npy,0
data\features\mel_spectrograms\real\human_0136_0.npy,1
data\features\mel_spectrograms\fake\ai_00111_2.npy,0
data\features\mel_spectrograms\fake\ai_530_1.npy,0
data\features\mel_spectrograms\real\19240_0.npy,1
data\features\mel_spectrograms\fake\ai_00727_1.npy,0
data\features\mel_spectrograms\fake\ai_652_0.npy,0
data\features\mel_spectrograms\fake\ai_844_1.npy,0
data\features\mel_spectrograms\real\1606_1.npy,1
data\features\mel_spectrograms\real\human_0713_1.npy,1
data\features\mel_spectrograms\fake\ai_54_4.npy,0
data\features\mel_spectrograms\fake\ai_00662_0.npy,0
data\features\mel_spectrograms\real\10301_1.npy,1
data\features\mel_spectrograms\real\human_0782_1.npy,1
data\features\mel_spectrograms\real\human_0261_1.npy,1
data\features\mel_spectrograms\fake\ai_788_3.npy,0
data\features\mel_spectrograms\real\3029_1.npy,1
data\features\mel_spectrograms\fake\ai_41_0.npy,0
data\features\mel_spectrograms\fake\ai_00642_2.npy,0
data\features\mel_spectrograms\fake\ai_77_3.npy,0
data\features\mel_spectrograms\fake\ai_681_1.npy,0
data\features\mel_spectrograms\fake\ai_00287_1.npy,0
data\features\mel_spectrograms\real\human_0447_1.npy,1
data\features\mel_spectrograms\fake\ai_00906_0.npy,0
data\features\mel_spectrograms\fake\ai_00766_0.npy,0
data\features\mel_spectrograms\fake\ai_00772_0.npy,0
data\features\mel_spectrograms\real\human_0727_0.npy,1
data\features\mel_spectrograms\fake\ai_499_2.npy,0
data\features\mel_spectrograms\fake\ai_266_2.npy,0
data\features\mel_spectrograms\fake\ai_00419_0.npy,0
data\features\mel_spectrograms\fake\ai_00359_2.npy,0
data\features\mel_spectrograms\fake\ai_78_1.npy,0
data\features\mel_spectrograms\fake\ai_00763_0.npy,0
data\features\mel_spectrograms\fake\ai_365_3.npy,0
data\features\mel_spectrograms\fake\ai_241_2.npy,0
data\features\mel_spectrograms\fake\ai_00583_1.npy,0
data\features\mel_spectrograms\real\human_0415_1.npy,1
data\features\mel_spectrograms\fake\ai_810_1.npy,0
data\features\mel_spectrograms\fake\ai_184_3.npy,0
data\features\mel_spectrograms\real\5283_1.npy,1
data\features\mel_spectrograms\real\8968_0.npy,1
data\features\mel_spectrograms\real\human_0461_1.npy,1
data\features\mel_spectrograms\fake\ai_00038_0.npy,0
data\features\mel_spectrograms\fake\ai_892_2.npy,0
data\features\mel_spectrograms\real\human_0302_1.npy,1
data\features\mel_spectrograms\real\25532_1.npy,1
data\features\mel_spectrograms\fake\ai_683_1.npy,0
data\features\mel_spectrograms\fake\ai_715_1.npy,0
data\features\mel_spectrograms\real\2458_1.npy,1
data\features\mel_spectrograms\fake\ai_232_2.npy,0
data\features\mel_spectrograms\fake\ai_00637_1.npy,0
data\features\mel_spectrograms\fake\ai_00465_1.npy,0
data\features\mel_spectrograms\fake\ai_00324_0.npy,0
data\features\mel_spectrograms\real\16290_1.npy,1
data\features\mel_spectrograms\real\human_0447_0.npy,1
data\features\mel_spectrograms\fake\ai_00329_0.npy,0
data\features\mel_spectrograms\real\human_0426_0.npy,1
data\features\mel_spectrograms\fake\ai_00462_0.npy,0
data\features\mel_spectrograms\fake\ai_00868_1.npy,0
data\features\mel_spectrograms\real\12941_1.npy,1
data\features\mel_spectrograms\real\4603_1.npy,1
data\features\mel_spectrograms\real\human_0328_1.npy,1
data\features\mel_spectrograms\real\18558_0.npy,1
data\features\mel_spectrograms\fake\ai_712_2.npy,0
data\features\mel_spectrograms\fake\ai_329_0.npy,0
data\features\mel_spectrograms\fake\ai_00392_0.npy,0
data\features\mel_spectrograms\fake\ai_49_3.npy,0
data\features\mel_spectrograms\real\human_0339_1.npy,1
data\features\mel_spectrograms\fake\ai_315_3.npy,0
data\features\mel_spectrograms\fake\ai_629_2.npy,0
data\features\mel_spectrograms\fake\ai_00185_0.npy,0
data\features\mel_spectrograms\fake\ai_513_2.npy,0
data\features\mel_spectrograms\real\17333_0.npy,1
data\features\mel_spectrograms\real\human_0183_2.npy,1
data\features\mel_spectrograms\real\3094_1.npy,1
data\features\mel_spectrograms\fake\ai_00086_0.npy,0
data\features\mel_spectrograms\fake\ai_680_0.npy,0
data\features\mel_spectrograms\real\human_0457_2.npy,1
data\features\mel_spectrograms\fake\ai_815_3.npy,0
data\features\mel_spectrograms\fake\ai_532_2.npy,0
data\features\mel_spectrograms\fake\ai_376_1.npy,0
data\features\mel_spectrograms\fake\ai_167_2.npy,0
data\features\mel_spectrograms\fake\ai_01088_1.npy,0
data\features\mel_spectrograms\fake\ai_990_2.npy,0
data\features\mel_spectrograms\fake\ai_99_3.npy,0
data\features\mel_spectrograms\fake\ai_122_3.npy,0
data\features\mel_spectrograms\fake\ai_00665_1.npy,0
data\features\mel_spectrograms\real\human_0267_1.npy,1
data\features\mel_spectrograms\fake\ai_248_3.npy,0
data\features\mel_spectrograms\fake\ai_588_2.npy,0
data\features\mel_spectrograms\fake\ai_00476_1.npy,0
data\features\mel_spectrograms\real\17477_0.npy,1
data\features\mel_spectrograms\fake\ai_328_1.npy,0
data\features\mel_spectrograms\fake\ai_00198_0.npy,0
data\features\mel_spectrograms\fake\ai_552_0.npy,0
data\features\mel_spectrograms\fake\ai_301_2.npy,0
data\features\mel_spectrograms\real\human_0289_0.npy,1
data\features\mel_spectrograms\fake\ai_49_1.npy,0
data\features\mel_spectrograms\fake\ai_128_0.npy,0
data\features\mel_spectrograms\real\human_0917_2.npy,1
data\features\mel_spectrograms\fake\ai_00425_2.npy,0
data\features\mel_spectrograms\fake\ai_461_2.npy,0
data\features\mel_spectrograms\real\181_1.npy,1
data\features\mel_spectrograms\real\human_0129_0.npy,1
data\features\mel_spectrograms\real\19779_0.npy,1
data\features\mel_spectrograms\fake\ai_924_2.npy,0
data\features\mel_spectrograms\fake\ai_729_1.npy,0
data\features\mel_spectrograms\fake\ai_358_0.npy,0
data\features\mel_spectrograms\fake\ai_816_3.npy,0
data\features\mel_spectrograms\real\human_0245_0.npy,1
data\features\mel_spectrograms\fake\ai_00572_0.npy,0
data\features\mel_spectrograms\real\21847_0.npy,1
data\features\mel_spectrograms\real\human_0716_1.npy,1
data\features\mel_spectrograms\fake\ai_926_0.npy,0
data\features\mel_spectrograms\fake\ai_162_2.npy,0
data\features\mel_spectrograms\real\human_0647_1.npy,1
data\features\mel_spectrograms\real\human_0091_1.npy,1
data\features\mel_spectrograms\fake\ai_00924_2.npy,0
data\features\mel_spectrograms\fake\ai_00851_1.npy,0
data\features\mel_spectrograms\fake\ai_401_2.npy,0
data\features\mel_spectrograms\real\6016_0.npy,1
data\features\mel_spectrograms\fake\ai_00254_1.npy,0
data\features\mel_spectrograms\real\human_0223_0.npy,1
data\features\mel_spectrograms\real\human_0551_2.npy,1
data\features\mel_spectrograms\fake\ai_914_1.npy,0
data\features\mel_spectrograms\fake\ai_00336_1.npy,0
data\features\mel_spectrograms\fake\ai_751_3.npy,0
data\features\mel_spectrograms\real\13306_1.npy,1
data\features\mel_spectrograms\fake\ai_964_2.npy,0
data\features\mel_spectrograms\fake\ai_965_2.npy,0
data\features\mel_spectrograms\fake\ai_00410_0.npy,0
data\features\mel_spectrograms\real\21411_1.npy,1
data\features\mel_spectrograms\real\human_0236_1.npy,1
data\features\mel_spectrograms\fake\ai_412_0.npy,0
data\features\mel_spectrograms\fake\ai_304_3.npy,0
data\features\mel_spectrograms\fake\ai_375_2.npy,0
data\features\mel_spectrograms\real\9271_0.npy,1
data\features\mel_spectrograms\fake\ai_337_3.npy,0
data\features\mel_spectrograms\real\3784_0.npy,1
data\features\mel_spectrograms\fake\ai_00699_0.npy,0
data\features\mel_spectrograms\fake\ai_00259_0.npy,0
data\features\mel_spectrograms\real\human_0644_0.npy,1
data\features\mel_spectrograms\fake\ai_00668_0.npy,0
data\features\mel_spectrograms\real\6206_0.npy,1
